Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	tree_length
1908	-3785.004	-3930.457	145.4522	0.238008	0.425405	0.574594	0.761993	2.548682	0.30666	0.0775204	0.0411601	0.0099231	0.0341994	0.0487175	0.0735347	0.00605504	0.0563376	0.0666545	0.0247225	0.102189	0.0606221	0.0698694	0.125553	0.226272	0.147672	0.0585576	0.147424	0.0319053	0.090363	0.122085	0.0522039	0.00242587	0.000826571	0.0416767	0.0751103	0.021155	0.092471	0.0125506	0.0422822	0.0260456	0.0773458	0.0509576	0.120809	0.0225158	0.0579069	0.25061	0.0152256	0.0489494	0.0131567	0.00710977	0.0450153	0.00285738	0.0120737	0.0130885	0.187258	0.1342	0.280277	0.0137936	0.280852	0.0388034	0.121105	0.0155764	0.0156842	0.0512926	0.111756	0.114499	0.0221968	0.0336439	0.0256822	0.0685268	0.00661947	0.0223117	0.0533419	0.00962589	0.045832	0.0275887	0.0779579	0.0395749	0.108951	0.0619219	0.113005	0.0227132	0.0636318	0.0270637	0.0670491	0.0390408	0.00504783	0.0706933	0.00486449	0.0151892	0.0987741	0.143062	0.0343055	0.0577121	0.0591768	0.0701584	0.130581	0.168018	0.297281	0.185212	0.349489	0.265864	0.524089	0.817447	1.22332	1.90807	3.76132	0.9579	0.0509122	0.0128701	0.00683347	0.00164745	0.00567785	0.00808817	0.0122084	0.00100527	0.00935327	0.0110661	0.00410448	0.0169656	0.0100646	0.0115998	0.0208445	0.037566	0.0245167	0.00972183	0.0244757	0.00529698	0.0150022	0.0202688	0.00866698	0.000402748	0.000137229	0.00691925	0.01247	0.00351219	0.0153522	0.00208367	0.00701976	0.00432413	0.0128411	0.00846007	0.0200569	0.00373811	0.00961381	0.0416067	0.00252779	0.00812667	0.0021843	0.00118038	0.00747352	0.000474387	0.0020045	0.00217297	0.0310889	0.0222801	0.0465321	0.00229003	0.0466276	0.00644221	0.020106	0.00258602	0.00260393	0.00851568	0.0185539	0.0190093	0.00368516	0.00558562	0.00426381	0.0113769	0.00109898	0.00370423	0.00885592	0.00159811	0.0076091	0.00458033	0.0129427	0.00657029	0.0180882	0.0102804	0.0187612	0.00377088	0.0105643	0.00449316	0.0111316	0.00648163	0.00083805	0.0117366	0.000807611	0.00252174	0.0163987	0.0237515	0.00569546	0.00958146	0.00982463	0.0116478	0.0216794	6.023307
1944	-3786.472	-3933.175	146.7029	0.203349	0.412372	0.587629	0.796651	1.89135	0.285116	0.00461244	0.120806	0.0282688	0.078385	0.00920637	0.00654749	0.0121841	0.0248929	0.00857705	0.023215	0.105523	0.0856228	0.0867805	0.0921916	0.0740124	0.0999913	0.0595607	0.190132	0.0748867	0.0767306	0.0878344	0.0280283	0.00552066	0.0045999	0.0388305	0.0349177	0.0175329	0.0722832	0.0333088	0.03178	0.0191004	0.0721092	0.0492341	0.0814788	0.00851566	0.0981684	0.272371	0.0171928	0.00206648	0.0239976	0.0296912	0.0316457	0.00172352	0.0136477	0.0406243	0.0449938	0.0300852	0.0194964	0.212724	0.0865643	0.0523119	0.0387598	0.00350174	0.098778	0.0209347	0.0688777	0.103966	0.0804521	0.041427	0.0763992	0.00825342	0.0289707	0.0973904	0.0646101	0.193414	0.0264995	0.0402214	0.115353	0.0182239	0.0070577	0.0411508	0.075454	0.102155	0.0418204	0.0398259	0.0327657	0.0872092	0.0574134	0.0934381	0.35045	0.24341	0.0230019	0.0381859	0.00850726	0.0124855	0.00706682	0.0421305	0.0767001	0.089449	0.473574	0.166166	0.270811	0.280077	0.537571	0.82395	1.21367	1.86022	3.57045	0.9202432	0.0507695	0.000821321	0.0215114	0.00503373	0.0139577	0.00163935	0.00116589	0.00216957	0.00443259	0.00152729	0.00413381	0.0187901	0.0152466	0.0154527	0.0164162	0.0131791	0.0178051	0.0106058	0.0338561	0.0133348	0.0136632	0.0156404	0.0049909	0.000983045	0.000819089	0.0069144	0.00621768	0.00312202	0.0128712	0.00593119	0.00565895	0.00340114	0.0128402	0.00876694	0.0145086	0.00151635	0.0174805	0.0485002	0.00306146	0.00036797	0.00427316	0.00528701	0.00563504	0.000306901	0.0024302	0.00723382	0.00801189	0.00535716	0.00347165	0.0378789	0.0154142	0.00931499	0.00690183	0.000623543	0.0175891	0.00372778	0.0122648	0.0185128	0.0143258	0.00737676	0.0136041	0.00146966	0.00515872	0.017342	0.0115049	0.0344405	0.00471867	0.00716209	0.0205406	0.00324506	0.00125674	0.00732759	0.0134358	0.0181903	0.00744681	0.00709167	0.00583446	0.015529	0.0102234	0.0166382	0.0624034	0.0433431	0.00409586	0.00679963	0.00151486	0.00222325	0.00125836	0.00750202	0.0136577	5.61588
1980	-3787.097	-3933.405	146.3077	0.199284	0.410738	0.589262	0.800716	1.828417	0.241819	0.101305	0.0461748	0.0100728	0.117022	0.00561125	0.0008637	0.0252095	0.0726167	0.0427686	0.0525487	0.107504	0.0696792	0.0213271	0.0914437	0.100192	0.117376	0.0622666	0.115387	0.021056	0.12667	0.0811967	0.0520683	0.0204252	0.00276054	0.0382526	0.133848	0.0102985	0.0826921	0.0211329	0.0440728	0.0576561	0.0522075	0.071933	0.0653198	0.0175047	0.0586083	0.235796	0.0277282	0.000445152	0.00422832	0.0362921	0.0204207	0.000642949	0.0110645	0.0138508	0.0035015	0.0262695	0.0828285	0.269771	0.0475717	0.0347785	0.0162424	0.0153636	0.136219	0.039714	0.0107605	0.102533	0.0767668	0.0371472	0.0512151	0.0528967	0.067332	0.210541	0.0843127	0.122944	0.00395028	0.00439955	0.109236	0.0129837	0.00542694	0.0297263	0.10111	0.098124	0.0189187	0.0325151	0.00881172	0.0960377	0.0665232	0.0266905	0.330281	0.368474	0.0836731	0.0307317	0.0279674	0.02429	0.0358885	0.0464483	0.0552538	0.27292	0.170232	0.261286	0.295563	0.250776	0.509366	0.810212	1.23424	1.96322	3.98763	1.000146	0.0415816	0.0174197	0.0079399	0.00173205	0.0201223	0.000964873	0.000148516	0.00433485	0.0124867	0.0073542	0.00903592	0.0184857	0.0119816	0.00366727	0.0157241	0.0172284	0.0201831	0.010707	0.0198411	0.00362065	0.0217813	0.013962	0.00895332	0.00351218	0.000474684	0.00657766	0.0230155	0.00177086	0.0142192	0.00363388	0.00757847	0.00991416	0.00897725	0.0123691	0.011232	0.00301	0.0100779	0.040546	0.00476795	7.65454e-05	0.000727074	0.00624055	0.00351141	0.000110557	0.00190257	0.00238169	0.000602094	0.00451712	0.0142426	0.0463881	0.00818012	0.00598028	0.00279294	0.00264182	0.0234234	0.00682895	0.00185031	0.0176309	0.0132003	0.00638758	0.00880661	0.00909577	0.011578	0.0362033	0.0144978	0.0211407	0.000679265	0.000756516	0.0187834	0.0022326	0.00093318	0.00511154	0.0173863	0.0168727	0.00325314	0.00559107	0.0015152	0.016514	0.0114389	0.00458953	0.056793	0.0633604	0.0143879	0.00528442	0.00480909	0.00417675	0.00617115	0.00798694	0.00950108	5.815531
2016	-3786.957	-3931.543	144.5862	0.228749	0.422065	0.577935	0.77125	2.348795	0.30038	0.0686401	0.0471657	0.0544201	0.0872134	0.00325125	0.000849291	0.018378	0.0426843	0.0445713	0.0592729	0.126557	0.0433581	0.0653964	0.127759	0.0869393	0.133111	0.100243	0.191013	0.0682148	0.148874	0.159249	0.0407288	0.00535965	0.0107755	0.0452632	0.0891118	0.00952013	0.138438	0.0248408	0.0565686	0.00560965	0.116234	0.15975	0.0343721	0.0551164	0.115342	0.244371	0.0489979	0.00962045	0.0050606	0.00529998	0.0505526	0.0113348	0.0286319	0.02855	0.0207417	0.0192656	0.0401336	0.303094	0.0903168	0.0314932	0.0354886	0.00346664	0.10982	0.0422017	0.0382667	0.183145	0.110803	0.0549051	0.0372811	0.0407163	0.0147864	0.171844	0.129364	0.16156	0.00545017	0.0220593	0.119911	0.0308239	0.0453505	0.0292916	0.0654383	0.11427	0.0236418	0.00376971	0.0473662	0.090801	0.0756242	0.0283361	0.286658	0.345157	0.0408959	0.0363991	0.0293911	0.022334	0.00646537	0.0464657	0.0912079	0.168056	0.2599	0.253052	0.318992	0.263135	0.521458	0.816164	1.22524	1.9177	3.80033	0.9653614	0.0457701	0.010459	0.00718684	0.00829221	0.0132891	0.000495407	0.00012941	0.00280033	0.00650398	0.00679151	0.00903166	0.019284	0.00660665	0.00996473	0.0194672	0.0132473	0.0202826	0.0152745	0.0291054	0.0103942	0.0226845	0.0242655	0.00620601	0.000816673	0.00164191	0.00689695	0.0135783	0.00145062	0.0210944	0.0037851	0.00861959	0.000854765	0.017711	0.0243418	0.00523742	0.00839831	0.0175752	0.0372359	0.00746601	0.00146591	0.000771105	0.000807579	0.00770291	0.00172713	0.00436276	0.00435028	0.00316049	0.00293558	0.00611533	0.0461837	0.0137619	0.00479874	0.00540754	0.000528226	0.0167337	0.00643045	0.00583086	0.0279066	0.0168836	0.00836612	0.00568067	0.00620411	0.00225306	0.0261846	0.0197118	0.0246175	0.000830466	0.00336127	0.0182713	0.00469676	0.00691024	0.00446328	0.0099711	0.0174117	0.00360239	0.000574407	0.00721739	0.0138357	0.0115232	0.00431769	0.0436793	0.052593	0.00623148	0.00554628	0.00447845	0.00340313	0.000985156	0.00708017	0.0138977	6.562794
2052	-3801.164	-3951.03	149.8651	0.192551	0.407978	0.592023	0.807448	1.72943	0.252577	0.0694539	0.0428642	0.0281097	0.0404835	0.0422363	0.0336667	0.00227126	0.0225264	0.0800041	0.0186274	0.07375	0.0329986	0.0414072	0.0525538	0.0508867	0.122522	0.101119	0.117192	0.0481384	0.0211936	0.0849495	0.0405547	0.00527185	0.011613	0.0490073	0.0496938	0.021801	0.062669	0.00257764	0.0437204	0.0140853	0.0302057	0.0236337	0.0452136	0.0100882	0.0328202	0.0723052	0.0304457	0.00284623	0.00581836	0.012852	0.0241413	0.00633811	0.0193046	0.0108422	0.00778268	0.0100902	0.0251546	0.220688	0.0621809	0.0175088	0.0296729	0.000161055	0.0441004	0.00852504	0.024169	0.0342479	0.0615778	0.0607901	0.00286406	0.00697014	0.0288674	0.0977419	0.0395189	0.0432927	0.000903711	0.0223879	0.106058	0.00841106	0.0187304	0.0115383	0.0534456	0.0545266	0.0355705	0.000536842	0.0174424	0.0586437	0.0248634	0.0189982	0.124632	0.213551	0.033606	0.0273133	0.00958872	0.00702778	0.0087147	0.0253056	0.0314455	0.171301	0.182231	0.341222	0.305246	0.185032	0.439171	0.773586	1.29268	2.27702	5.40448	1.219982	0.0674164	0.0185382	0.0114411	0.00750286	0.0108056	0.0112734	0.0089861	0.000606232	0.00601261	0.0213542	0.0049719	0.0196849	0.00880778	0.0110522	0.0140273	0.0135824	0.0327027	0.02699	0.0312802	0.0128488	0.00565687	0.0226742	0.0108246	0.00140713	0.00309968	0.0130807	0.013264	0.005819	0.0167272	0.000688009	0.0116696	0.00375955	0.00806232	0.00630817	0.0120681	0.00269268	0.00876016	0.0192993	0.00812639	0.000759698	0.001553	0.00343039	0.00644364	0.00169173	0.00515266	0.00289392	0.00207731	0.00269322	0.00671411	0.0589046	0.016597	0.00467335	0.00792011	4.29879e-05	0.011771	0.00227545	0.00645103	0.00914124	0.016436	0.0162257	0.000764457	0.00186043	0.0077051	0.0260887	0.0105481	0.0115554	0.000241213	0.00597563	0.0283085	0.00224503	0.00499941	0.00307973	0.0142654	0.0145539	0.00949426	0.000143291	0.00465562	0.0156528	0.00663638	0.0050709	0.0332661	0.0569997	0.0089699	0.00729031	0.00255936	0.00187581	0.00232608	0.00675442	0.00839323	3.746526
2088	-3790.427	-3937.25	146.8237	0.242361	0.426944	0.573055	0.757639	2.65008	0.174496	0.0594686	0.0625835	0.0322677	0.0474504	0.0099056	0.0434679	0.0153076	0.0492553	0.110486	0.042497	0.0606011	0.00915496	0.0426986	0.0928841	0.0613836	0.126251	0.125537	0.144814	0.0571655	0.0971983	0.114681	0.0450576	0.00894724	0.00377345	0.0273064	0.0880539	0.0173649	0.0488041	0.0247367	0.0410753	0.056049	0.0591862	0.0932129	0.112574	0.0163234	0.0812974	0.155684	0.0326999	0.00353354	0.0192347	0.0193206	0.0210615	0.0107175	0.00910367	0.00900069	0.0106345	0.0346101	0.0256066	0.303234	0.0961195	0.0429358	0.00747441	0.00499593	0.0591193	0.0152997	0.0499718	0.0217501	0.0420868	0.0220973	0.0450707	0.138793	0.0144696	0.0817205	0.0761617	0.149636	0.00190961	0.052877	0.0555085	0.0275905	0.0150451	0.0281907	0.068591	0.11863	0.0496292	0.0829015	0.0315307	0.0510776	0.0151351	0.00384108	0.290651	0.326177	0.00688604	0.0266211	0.0258963	0.0241309	0.00025774	0.0267174	0.0241162	0.11203	0.335904	0.212904	0.339162	0.231716	0.490103	0.800526	1.24918	2.04039	4.31564	1.057304	0.0336905	0.0114818	0.0120832	0.00623003	0.00916142	0.00191251	0.00839251	0.00295549	0.00950989	0.0213319	0.00820506	0.0117005	0.00176758	0.00824397	0.0179335	0.0118516	0.0243758	0.0242379	0.0279597	0.0110372	0.0187664	0.0221418	0.00869943	0.00172748	0.000728554	0.00527214	0.0170009	0.00335271	0.00942279	0.004776	0.00793056	0.0108216	0.0114273	0.0179969	0.0217351	0.00315161	0.0156964	0.0300585	0.00631349	0.000682234	0.00371372	0.0037303	0.00406642	0.00206926	0.00175768	0.0017378	0.00205324	0.00668229	0.00494396	0.0585465	0.0185581	0.00828977	0.00144311	0.000964582	0.0114144	0.00295396	0.00964824	0.00419937	0.00812586	0.00426641	0.00870196	0.0267973	0.00279369	0.0157781	0.0147048	0.0288908	0.000368696	0.0102092	0.0107172	0.00532699	0.00290481	0.00544288	0.0132431	0.0229044	0.00958208	0.0160061	0.00608774	0.00986174	0.0029222	0.00074161	0.0561171	0.0629762	0.00132951	0.00513983	0.00499989	0.00465904	4.97627e-05	0.00515842	0.0046562	5.179372
2124	-3781.205	-3928.595	147.3897	0.221416	0.41935	0.58065	0.778584	2.204134	0.216881	0.0598355	0.0641324	0.0168331	0.0706896	0.0268983	0.00877985	0.0418131	0.0401681	0.186702	0.0303329	0.104433	0.0195297	0.0313236	0.0782594	0.0606919	0.0789832	0.0814687	0.202548	0.0105086	0.130613	0.114578	0.0571804	0.00104375	0.00302965	0.0337042	0.0532978	0.0252673	0.0670282	0.0333102	0.033032	0.0460483	0.0450325	0.0641015	0.0799113	0.0103108	0.0669431	0.104568	0.0334195	0.0120655	0.0172118	0.0271104	0.0159438	0.00224561	0.00842048	0.0097744	0.000403234	0.0235944	0.0130834	0.211135	0.0395096	0.0159766	0.0199664	0.0124624	0.0907666	0.0131071	0.0283681	0.130039	0.030638	0.0561468	0.0657583	0.103862	0.0322452	0.110045	0.142431	0.133511	0.00745915	0.034507	0.0714258	0.0234269	0.016795	0.0358045	0.0734893	0.0447416	0.114903	0.0436929	0.0177562	0.044044	0.0534631	0.00746055	0.191323	0.26221	0.0055781	0.0171121	0.0168393	0.0211748	0.000609917	0.0451676	0.0935912	0.101852	0.391336	0.217923	0.288889	0.236717	0.495233	0.803131	1.24513	2.01925	4.22446	1.041863	0.0430181	0.0118683	0.0127206	0.00333882	0.0140212	0.00533524	0.00174147	0.00829358	0.00796729	0.037032	0.0060165	0.0207141	0.00387368	0.00621299	0.0155227	0.0120381	0.0156662	0.0161592	0.040175	0.00208436	0.025907	0.0227264	0.0113417	0.000207026	0.000600927	0.00668519	0.0105716	0.00501173	0.013295	0.00660703	0.00655185	0.00913362	0.00893213	0.0127144	0.0158503	0.00204514	0.0132781	0.020741	0.00662871	0.00239317	0.00341393	0.00537732	0.00316244	0.000445414	0.00167019	0.00193874	7.9981e-05	0.00467992	0.00259507	0.0418784	0.00783667	0.00316894	0.00396031	0.0024719	0.0180034	0.00259978	0.00562678	0.025793	0.006077	0.0111366	0.0130431	0.0206008	0.0063958	0.0218274	0.028251	0.0264817	0.00147951	0.00684441	0.0141672	0.00464669	0.00333126	0.00710177	0.0145765	0.00887444	0.0227908	0.00866643	0.00352192	0.00873607	0.0106043	0.00147979	0.0379487	0.052009	0.00110641	0.00339416	0.00334005	0.0042	0.000120976	0.00895893	0.0185637	5.041628
2160	-3782.201	-3928.25	146.0491	0.206386	0.413576	0.586425	0.793614	1.94003	0.251921	0.0893846	0.0517694	0.128561	0.0563327	0.0292472	0.0350511	0.0277103	0.0580533	0.094729	0.0395312	0.0940745	0.0828625	0.0725199	0.0873969	0.0772032	0.0815008	0.124184	0.174474	0.0303398	0.0988976	0.108908	0.0363118	0.00330213	0.0150583	0.0333191	0.0785969	0.0411268	0.0527814	0.0710433	0.0363118	0.0281267	0.101303	0.0546484	0.0800172	0.00810995	0.075429	0.137361	0.0348676	0.0564301	0.0225864	0.0324233	0.0603456	0.00818009	0.0238405	0.0156265	0.00261576	0.0299886	0.0698811	0.257947	0.0983269	0.0264318	0.0101342	0.00222383	0.0821706	0.00313396	0.119558	0.0102959	0.0182214	0.0536692	0.00232182	0.0996005	0.0325226	0.0483722	0.072649	0.217777	0.0365145	0.0479724	0.174654	0.0269707	0.00871284	0.0394177	0.0571339	0.178158	0.0606077	0.0419999	0.0511296	0.0167419	0.0499942	0.0485804	0.335915	0.35559	0.000299605	0.0414595	0.0307394	0.00247351	0.00154795	0.0162481	0.0797511	0.129875	0.344653	0.255499	0.269972	0.286513	0.543561	0.826804	1.20948	1.83972	3.49024	0.9038141	0.0422526	0.0149918	0.00868286	0.0215625	0.00944822	0.00490539	0.00587884	0.00464762	0.00973681	0.0158881	0.00663025	0.0157783	0.0138979	0.0121632	0.0146584	0.0129487	0.0136695	0.0208284	0.0292631	0.00508864	0.0165873	0.0182663	0.00609029	0.00055384	0.0025256	0.00558834	0.0131824	0.00689787	0.00885259	0.0119155	0.00609029	0.00471747	0.0169907	0.00916573	0.0134206	0.00136022	0.0126511	0.0230384	0.00584805	0.00946456	0.00378824	0.00543809	0.0101213	0.00137198	0.00399858	0.0026209	0.00043872	0.00502974	0.0117206	0.0432633	0.0164916	0.00443318	0.00169973	0.000372985	0.0137818	0.000525633	0.0200524	0.00172685	0.00305612	0.0090015	0.00038942	0.0167052	0.00545476	0.00811308	0.0121848	0.036526	0.00612427	0.00804603	0.0292933	0.00452358	0.00146133	0.00661121	0.00958261	0.029881	0.0101652	0.0070443	0.00857555	0.00280798	0.00838513	0.00814799	0.0563403	0.0596403	5.02503e-05	0.00695367	0.00515567	0.000414861	0.000259625	0.00272517	0.013376	5.962251
2196	-3787.926	-3933.217	145.291	0.227766	0.421705	0.578296	0.772233	2.328737	0.197222	0.0578514	0.065265	0.0621167	0.112347	0.0802092	0.0212179	0.0528149	0.0846879	0.0806835	0.0422918	0.0557132	0.0879974	0.0585005	0.141758	0.134216	0.158268	0.036223	0.188615	0.0497227	0.0653936	0.144237	0.0768723	0.0132649	0.00679926	0.0620755	0.110791	0.0470975	0.0326346	0.0142073	0.04729	0.041315	0.0955368	0.0311055	0.105794	0.00169906	0.0917531	0.222215	0.0306105	0.0173425	0.0220931	0.0399956	0.0576471	0.00223504	0.0176227	0.0220539	0.0388841	0.0361482	0.0276191	0.392276	0.0554072	0.0457549	0.0134865	0.00155191	0.0835435	0.00121824	0.0803961	0.0435089	0.0517894	0.0115244	0.0303679	0.0824878	0.0239066	0.218154	0.0250331	0.264617	0.0207184	0.0646247	0.108566	0.035953	0.00620032	0.0234678	0.112919	0.110484	0.0619637	0.0446957	0.0306593	0.0217807	0.0556337	0.0439956	0.228072	0.323642	0.0124892	0.0308471	0.0268243	0.00667967	0.0158281	0.0396964	0.0375389	0.096385	0.294588	0.299505	0.309522	0.256842	0.515339	0.813164	1.22976	1.94047	3.89344	0.9828629	0.0319215	0.00936356	0.0105635	0.0100539	0.0181839	0.0129823	0.00343422	0.00854837	0.0137072	0.0130591	0.00684515	0.00901748	0.0142428	0.00946861	0.0229442	0.0217236	0.0256165	0.00586288	0.0305284	0.00804788	0.0105843	0.0233455	0.0124422	0.002147	0.0011005	0.0100472	0.0179321	0.00762298	0.00528208	0.00229952	0.00765414	0.00668705	0.0154631	0.0050346	0.0171234	0.000275002	0.0148507	0.0359667	0.00495448	0.00280698	0.00357589	0.00647351	0.00933049	0.000361754	0.00285233	0.00356954	0.0062936	0.00585078	0.00447029	0.063492	0.00896795	0.00740567	0.00218287	0.000251184	0.013522	0.000197179	0.0130125	0.00704214	0.00838239	0.00186528	0.00491521	0.0133511	0.00386941	0.0353095	0.00405174	0.0428297	0.00335338	0.0104599	0.017572	0.00581919	0.00100355	0.00379839	0.0182765	0.0178824	0.0100292	0.00723424	0.00496238	0.00352533	0.00900461	0.00712092	0.0369146	0.0523832	0.00202144	0.00499276	0.00434166	0.00108114	0.00256185	0.00642507	0.00607586	6.178357
2232	-3785.679	-3930.778	145.099	0.211493	0.415572	0.584429	0.788507	2.025275	0.346763	0.0797576	0.0664247	0.0480321	0.0600125	0.0393411	0.0550499	0.0171072	0.0630006	0.120595	0.0637615	0.100438	0.0157149	0.0314374	0.159429	0.104727	0.137196	0.0733029	0.165014	0.0349515	0.125212	0.13012	0.0408952	0.00461327	0.00401976	0.0599843	0.106323	0.0500671	0.0535062	0.0372642	0.0323562	0.0274755	0.109669	0.0738387	0.0842838	0.000649895	0.0900756	0.211035	0.024118	0.00766064	0.0409163	0.00798387	0.0454137	0.00986121	0.0177441	0.0170874	0.0324052	0.0162114	0.0287807	0.267229	0.121435	0.0417133	0.0453961	0.00226329	0.0476198	0.00567568	0.0903929	0.0799515	0.014588	0.0293316	0.0849022	0.123031	0.0521673	0.0463462	0.149676	0.202702	0.0551084	0.103559	0.118152	0.0613182	0.0144271	0.0507664	0.0909848	0.101933	0.0658579	0.00337381	0.0364826	0.032613	0.0941691	0.0161411	0.335114	0.278629	0.0214734	0.0280582	0.0248958	0.0368315	0.108175	0.0805133	0.0552529	0.123221	0.343529	0.239128	0.294122	0.3221	0.575501	0.841664	1.18812	1.73762	3.10462	0.8191588	0.0534314	0.0122895	0.0102351	0.00740108	0.0092471	0.00606192	0.00848243	0.00263597	0.00970751	0.018582	0.00982477	0.0154761	0.00242145	0.00484407	0.0245658	0.016137	0.0211401	0.011295	0.0254264	0.00538555	0.0192934	0.0200496	0.00630139	0.00071084	0.000619389	0.00924276	0.0163829	0.00771465	0.00824457	0.0057419	0.00498565	0.0042336	0.0168984	0.0113775	0.012987	0.00010014	0.0138794	0.0325176	0.00371625	0.0011804	0.00630463	0.0012302	0.00699762	0.00151948	0.00273412	0.00263293	0.00499319	0.00249796	0.00443471	0.0411763	0.0187114	0.00642744	0.0069949	0.000348741	0.00733754	0.000874544	0.0139283	0.0123194	0.00224781	0.0045196	0.0130822	0.0189574	0.00803825	0.00714131	0.0230629	0.0312336	0.00849144	0.0159569	0.0182056	0.00944828	0.00222301	0.00782239	0.0140195	0.0157064	0.0101478	0.000519858	0.00562146	0.0050252	0.0145102	0.00248711	0.0516364	0.0429329	0.00330875	0.00432338	0.0038361	0.00567522	0.0166682	0.012406	0.00851371	6.489876
